Fecha;PM10;PM2.5;Vel-viento;Precipitación;Dirección;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HR
3/04/2023 23:00;18;18;1,4;0;104;5,1;0,4;3;5,8;8,8;0;12,4;0;72
4/04/2023 0:00;17;4;1,1;0;91;6,5;0,3;1,6;4,5;6,1;0;12,5;0;73
4/04/2023 1:00;15;15;1,3;0;80;7,6;0,2;0,7;2,7;3,4;0;12,3;0;73
4/04/2023 2:00;11;11;1,1;0;95;8,5;0,2;0,3;0,7;1,1;0;11,9;0;73
4/04/2023 3:00;11;7;1,1;0;103;9,3;0,2;0,2;0;0,1;0;11,3;0;71
4/04/2023 4:00;14;2;1,7;0;97;9,9;0,1;0,2;0;0;0;10,8;0;70
4/04/2023 5:00;14;6;1,5;0;107;10,3;0,1;0,4;0,4;0,9;0;10,4;0;70
4/04/2023 6:00;18;16;1,4;0;126;10;0,2;1,5;3;4,5;0;10,6;0;69
4/04/2023 7:00;21;7;1,2;0;128;8,1;0,4;3,6;8;11,6;0;11,1;17;68
4/04/2023 8:00;23;7;1;0;158;8,1;0,4;4,5;8,8;13,3;0;12,1;78;64
4/04/2023 9:00;23;11;1,7;0;174;10,8;0,3;3,8;5;8,8;0;14,4;248;58
4/04/2023 10:00;20;17;2,2;0;164;11,8;0,3;3;3,3;6,4;0;16,6;449;52
4/04/2023 11:00;19;15;2,2;0;132;12,1;0,3;2,4;2,9;5,3;0;17,8;505;50
4/04/2023 12:00;24;13;2,6;0;108;12,7;0,3;2,3;3,6;5,9;0;18,1;532;50
4/04/2023 13:00;25;19;3,3;0;113;13,3;0,3;2,7;5,3;8,1;0;18,2;553;50
4/04/2023 14:00;22;6;3,2;0;118;13,1;0,3;3,1;6,1;9,2;0;18;408;50
4/04/2023 15:00;17;9;2,5;0;118;12,7;0,3;2,9;6,5;9,4;0;17,8;265;51
4/04/2023 16:00;23;10;1,8;0;122;12,2;0,4;2,4;6,5;8,8;0;17,9;195;51
4/04/2023 17:00;20;6;0,9;0;95;11,9;0,4;1,8;7,7;9,5;0;17,8;124;51
4/04/2023 18:00;66;7;0,9;0;358;9,5;0,5;1,6;17,1;18,6;0;17;54;59
4/04/2023 19:00;65;27;1,3;0;338;4,8;0,9;3,4;29,2;32,6;0;15,6;8;70
4/04/2023 20:00;59;27;0,9;0;15;2,5;1,1;7,1;31,9;39;0;14,8;0;73
4/04/2023 21:00;45;24;0,6;0;54;3,4;1;6,2;26,7;32,8;0;14,4;0;72
4/04/2023 22:00;25;17;1;0;87;5,3;0,6;2,8;17,6;20,4;0;14,1;0;70
4/04/2023 23:00;21;11;1,6;0;92;6,9;0,4;1,9;10,7;12,6;0;13,7;0;72
5/04/2023 0:00;30;22;1,1;0;96;6,3;0,4;1,5;11,6;13,1;0;13,3;0;74
5/04/2023 1:00;25;17;0,9;0;111;6,3;0,4;1,2;10,9;12,2;0;12,9;0;75
5/04/2023 2:00;24;9;0,9;0;107;8,2;0,3;0,4;7;7,4;0;12,7;0;75
5/04/2023 3:00;22;21;0,4;0;105;8,8;0,3;0,2;7,5;7,7;0;12,9;0;75
5/04/2023 4:00;28;19;0,4;0;100;8,5;0,3;0,3;8;8,3;0;12,9;0;75
5/04/2023 5:00;52;14;0,5;0;33;5,7;0,4;2,2;13,6;15,8;0;12,7;0;77
5/04/2023 6:00;37;22;1;0;45;3,5;0,5;3,5;17,9;21,4;0;12,3;0;79
5/04/2023 7:00;28;25;1;0;66;3,9;0,5;6,3;17,8;24,1;0;11,8;3;82
5/04/2023 8:00;33;19;0,2;0;44;2,1;0,9;19,2;23,4;42,6;0;11,5;24;86
5/04/2023 9:00;35;31;0,5;0;301;2,3;1;24,6;25,2;49,8;0;13,1;154;81
5/04/2023 10:00;57;28;1,2;0;17;6,5;0,9;15,9;27,5;43,4;0;15,8;336;67
5/04/2023 11:00;0;46;1,4;0;61;10,6;0,8;7,3;24,4;31,6;0;16,3;242;60
5/04/2023 12:00;31;23;1;0;125;13,1;0,5;3,4;14,6;18;0;16,4;192;56
5/04/2023 13:00;43;17;0,6;0;215;15,1;0,5;3,8;13,6;17,4;0;18,8;436;50
5/04/2023 14:00;39;26;0,1;0;91;17,9;0,4;2,3;12,1;14,4;0;20;442;47
5/04/2023 15:00;57;31;0,5;0;52;21,3;0,5;1,2;13,3;14,5;0;19,4;229;49
5/04/2023 16:00;42;33;0,1;0;27;19,3;0,5;1,5;13,6;15,1;0;18,3;122;55
5/04/2023 17:00;33;25;1,6;0,3;95;12,8;0,5;2,2;12;14,2;0;15,6;61;67
5/04/2023 18:00;27;12;2,4;5,1;97;9,6;0,6;3;15,5;18,4;0;13,1;6;81
5/04/2023 19:00;32;16;2;4,8;107;7,6;0,8;6;21,7;27,8;0;12,2;2;86
5/04/2023 20:00;33;22;2,1;0;108;5,4;0,9;7,7;22,5;30,3;0;11,6;0;87
5/04/2023 21:00;26;17;2,6;0;105;5,7;0,7;5,1;16,8;21,9;0;11,2;0;85
5/04/2023 22:00;28;12;2,6;0;105;6,7;0,5;3,1;12,5;15,7;0;11,2;0;82
5/04/2023 23:00;31;22;2,1;0;104;6;0,5;4,1;12,8;16,9;0;11,3;0;82
6/04/2023 0:00;22;22;1,7;0;104;5,6;0,5;4,1;12,4;16,4;0;11,3;0;82
6/04/2023 1:00;26;8;1,5;0;103;5,3;0,4;2,2;9,7;11,9;0;11,1;0;83
6/04/2023 2:00;23;20;1;0;100;4,8;0,4;1,1;10,2;11,3;0;11,2;0;84
6/04/2023 3:00;22;14;0,7;0;100;4,9;0,4;0,7;10,2;10,9;0;11,5;0;84
6/04/2023 4:00;22;21;0,8;0,2;101;5,1;0,4;0,7;9,5;10,2;0;11,7;0;84
6/04/2023 5:00;26;24;1;0,4;105;6,8;0,4;1;10,2;11,3;0;11,6;0;84
6/04/2023 6:00;24;20;0,8;0,2;114;7,3;0,4;1,4;13,1;14,5;0;11,4;0;85
6/04/2023 7:00;31;19;0,8;0;80;5,2;0,5;2,7;18;20,6;0;11,6;7;84
6/04/2023 8:00;32;23;0,7;0;68;2,7;0,7;7,1;21,1;28,3;0;11,9;18;83
6/04/2023 9:00;39;18;0,7;0;61;1,6;0,8;11,7;23;34,7;0;12,3;40;83
6/04/2023 10:00;49;25;0,7;0;19;3,7;0,9;14,1;25,6;39,7;0;14,3;166;76
6/04/2023 11:00;41;31;0,9;0;311;7,6;0,8;9,4;22,1;31,5;0;15,8;189;69
6/04/2023 12:00;35;34;0,7;0;342;9,8;0,6;2,9;16;18,9;0;15,3;133;70
6/04/2023 13:00;36;20;0,9;0;12;11,8;0,5;2,2;13,9;16,1;0;16,4;263;66
6/04/2023 14:00;0;24;1,4;0;316;13,3;0,5;1,9;11,4;13,2;0;17,3;312;63
6/04/2023 15:00;24;17;2,2;0;309;13,4;0,4;1,2;9,2;10,4;0;17,2;237;62
6/04/2023 16:00;18;9;2,2;0;318;14;0,3;1;8,2;9,2;0;17,8;226;57
6/04/2023 17:00;11;11;2;0;321;14,5;0,3;0,9;7,1;8;0;17,9;179;53
6/04/2023 18:00;21;10;1,4;0;312;13,7;0,3;0,9;9,3;10,2;0;16,8;70;57
6/04/2023 19:00;18;7;1,2;0;294;10,6;0,4;0,9;14,4;15,4;0;15,3;14;63
6/04/2023 20:00;18;5;0,8;0;296;8,4;0,5;0,9;17,7;18,6;0;14,1;0;66
6/04/2023 21:00;26;4;0,1;0;305;6,3;0,6;1,8;20,2;22;0;13,7;0;68
6/04/2023 22:00;31;14;0,1;0;96;4,1;0,6;2;20,7;22,7;0;13,4;0;71
6/04/2023 23:00;22;9;0,3;0;300;5,4;0,5;0,9;17,9;18,8;0;13,2;0;74
7/04/2023 0:00;15;10;0,3;0;295;8,1;0,4;0,3;14;14,3;0;13;0;77
7/04/2023 1:00;23;7;0,3;0;101;7,6;0,3;0,3;11,6;11,9;0;12,6;0;79
7/04/2023 2:00;18;14;1;0;103;5,1;0,3;0,6;9,5;10,1;0;12,2;0;81
7/04/2023 3:00;20;12;1,3;0;108;3,9;0,3;0,6;6,8;7,4;0;11,7;0;82
7/04/2023 4:00;17;17;1,5;0;108;3,4;0,2;0,7;5,8;6,4;0;11,1;0;83
7/04/2023 5:00;20;6;1,6;0;107;3,6;0,2;0,7;5,7;6,4;0;10,6;0;83
7/04/2023 6:00;19;4;1,4;0;107;4,6;0,2;0,8;5,7;6,4;0;10,5;0;82
7/04/2023 7:00;16;7;1,5;0;103;5,2;0,3;1,3;5,5;6,9;0;10,6;16;79
7/04/2023 8:00;20;8;1,1;0;99;5,3;0,3;2,2;6,8;9;0;11,8;76;75
7/04/2023 9:00;37;5;0,4;0;2;6,1;0,5;4,9;12,3;17,2;0;14,3;199;69
7/04/2023 10:00;48;26;0,9;0;346;8;0,6;7;17;24;0;16,7;423;63
7/04/2023 11:00;38;38;1,1;0;352;11,6;0,5;4,5;15,6;20,1;0;18;482;58
7/04/2023 12:00;39;21;0,8;0;314;13;0,5;2,4;13,6;16,1;0;17,6;333;59
7/04/2023 13:00;33;32;1;0;284;13,5;0,4;2,1;11,4;13,4;0;17,6;299;60
7/04/2023 14:00;38;25;1,6;0;297;13,7;0,4;1,4;8,8;10,1;0;18,5;334;59
7/04/2023 15:00;32;29;2;0;302;11,9;0,3;1,3;8,4;9,7;0;17,6;246;64
7/04/2023 16:00;28;19;0,7;0;312;11,9;0,3;1,3;8,2;9,4;0;15,9;90;67
7/04/2023 17:00;26;14;1,2;0;102;10,6;0,4;1,3;7,7;9;0;14,6;34;69
7/04/2023 18:00;22;17;1,9;0,6;101;7,9;0,4;1,5;7,7;9,2;0;13,6;11;75
7/04/2023 19:00;26;11;0,8;0,6;85;6,2;0,4;1,4;10,6;12;0;12,9;1;81
7/04/2023 20:00;24;15;0,7;0;333;6,3;0,4;0,6;14,5;15,1;0;12,8;0;83
7/04/2023 21:00;36;15;0,3;0;14;4,8;0,5;2,4;17,1;19,5;0;13;0;82
7/04/2023 22:00;35;17;0,2;0;357;2,9;0,6;3,1;19,3;22,4;0;12,8;0;84
7/04/2023 23:00;20;20;0,8;0;318;4,4;0,5;0,9;17,1;18;0;12,6;0;83
8/04/2023 0:00;22;19;0,4;0;348;5,3;0,4;0,5;14;14,5;0;12,4;0;84
8/04/2023 1:00;19;11;0,5;0;98;4;0,4;0,7;11,8;12,5;0;11,9;0;86
8/04/2023 2:00;22;7;0,9;0;103;2,9;0,3;0,8;9,1;9,9;0;11,3;0;87
8/04/2023 3:00;22;5;1,2;0;104;3,2;0,3;0,5;8,1;8,7;0;11,1;0;86
8/04/2023 4:00;23;16;1;0;109;3,3;0,3;0,5;7,2;7,8;0;10,8;0;84
8/04/2023 5:00;24;19;1;0;108;3;0,2;1,1;7,8;8,9;0;10,5;0;84
8/04/2023 6:00;26;18;1,4;0;104;2,5;0,3;2,4;7,4;9,8;0;10,6;0;83
8/04/2023 7:00;27;19;1,5;0;106;2,1;0,3;4,3;6,9;11,2;0;10,8;8;81
8/04/2023 8:00;32;9;0,8;0;102;2,2;0,4;6,9;9,4;16,3;0;11,8;58;77
8/04/2023 9:00;45;12;0,2;0;23;3,4;0,5;9,9;13,9;23,8;0;14;180;70
8/04/2023 10:00;38;29;0,4;0;62;6,1;0,6;9,7;18,1;27,7;0;15,8;262;63
8/04/2023 11:00;58;38;0,6;0;54;8,2;0,7;8;24,2;32,2;0;16,4;224;61
8/04/2023 12:00;55;30;0,4;0;33;8,6;0,8;7,3;29,2;36,6;0;16,5;154;62
8/04/2023 13:00;47;41;0,1;1,5;348;8,7;0,8;5;25;30;0;15,4;107;71
8/04/2023 14:00;38;38;0,4;1,5;305;9,8;0,6;3;17,6;20,6;0;15,4;181;75
8/04/2023 15:00;48;33;0,5;0;281;11,5;0,6;2,8;14,3;17,1;0;16,9;232;67
8/04/2023 16:00;39;24;0,8;0;295;11,6;0,5;2,3;12,2;14,5;0;17,4;188;63
8/04/2023 17:00;37;34;0,8;0,3;299;10,3;0,5;2,2;12,5;14,8;0;16,5;121;68
8/04/2023 18:00;26;23;0,7;0,3;105;8,7;0,5;2,8;12,5;15,3;0;14,6;32;74
8/04/2023 19:00;26;17;1,8;0;92;7,6;0,4;2,1;9,5;11,7;0;13,5;2;76
8/04/2023 20:00;27;17;1,7;0;87;6,8;0,4;1,9;8,7;10,5;0;13,1;0;77
8/04/2023 21:00;37;15;1,6;0;97;5,7;0,5;3,1;11,2;14,3;0;12,7;0;77
8/04/2023 22:00;21;12;1,5;0;113;6,2;0,5;3,3;12;15,3;0;12,1;0;76
8/04/2023 23:00;23;13;1,7;0;111;7;0,5;2,8;10,1;12,9;0;11,4;0;77
9/04/2023 0:00;17;14;1,7;0;109;5,6;0,4;2,7;9,5;12,2;0;10,5;0;82
9/04/2023 1:00;22;17;1,4;0;114;5,2;0,4;1,7;9,6;11,4;0;10;0;84
9/04/2023 2:00;13;9;0,7;0;109;5,2;0,4;1,1;11,7;12,8;0;10,5;0;83
9/04/2023 3:00;12;12;0,3;0;95;6,1;0,3;0,6;10,1;10,7;0;11,2;0;81
9/04/2023 4:00;10;10;0,8;0;105;7,4;0,3;0,6;8,1;8,7;0;11,6;0;79
9/04/2023 5:00;0;10;1,5;0;116;9,9;0,3;0,6;6,6;7,2;0;11,6;0;75
9/04/2023 6:00;9;6;1,7;0;118;12,9;0,3;0,5;4,4;4,9;0;11,3;0;72
9/04/2023 7:00;18;5;1,1;0;107;11,6;0,3;0,9;6,4;7,2;0;11,3;20;72
9/04/2023 8:00;11;11;0,5;0;79;9,7;0,4;2,4;9,1;11,5;0;13,6;151;65
9/04/2023 9:00;13;11;1,4;0;119;11;0,4;2,5;7,4;9,8;0;15,9;330;58
9/04/2023 10:00;16;11;3,3;0;125;13,4;0,3;1,6;4,4;5,9;0;16,2;523;57
9/04/2023 11:00;17;17;4,1;0;116;14;0,3;1,7;4,4;6,1;0;16,8;552;55
9/04/2023 12:00;16;4;4,4;0;111;13,7;0,4;2,1;4,9;6,9;0;16,4;391;58
9/04/2023 13:00;17;7;4,4;0;113;13,5;0,4;2,1;4,7;6,8;0;16,4;403;58
9/04/2023 14:00;15;9;4,3;0;112;13,2;0,4;2,2;4,7;6,9;0;16,9;442;57
9/04/2023 15:00;19;10;4,2;0;112;12,6;0,4;2,5;5,1;7,6;0;16,5;332;58
9/04/2023 16:00;23;16;3,7;0;114;11,7;0,4;2,5;5,6;8,1;0;16,1;177;59
9/04/2023 17:00;20;6;3,3;0;114;10,7;0,5;2,9;6,1;8,9;0;15,8;100;60
9/04/2023 18:00;18;16;3,2;0;113;10,2;0,4;3,1;6,4;9,5;0;15,3;53;62
9/04/2023 19:00;16;11;2,4;0;123;10,1;0,5;3,2;7,2;10,5;0;14,3;12;65
9/04/2023 20:00;16;6;1,8;0;126;9,8;0,5;3;8,2;11,2;0;13,4;0;67
9/04/2023 21:00;17;5;1,5;0;115;8,7;0,5;2,8;10;12,8;0;13;0;69
9/04/2023 22:00;16;8;1;0;117;8,7;0,4;2,4;9,9;12,4;0;12,9;0;70
9/04/2023 23:00;24;15;0,6;0;113;7,5;0,5;2,2;11,3;13,6;0;12,5;0;73
10/04/2023 0:00;10;3;0,6;0;111;7,2;0,4;1,6;10,1;11,7;0;12,3;0;75
10/04/2023 1:00;15;3;0,9;0;111;9,8;0,3;0,5;4,8;5,3;0;12,4;0;74
10/04/2023 2:00;9;4;1,2;0;118;10,6;0,2;0,4;3,4;3,8;0;12,2;0;72
10/04/2023 3:00;14;14;0,7;0;105;7,2;0,3;1;9,9;10,9;0;11,6;0;75
10/04/2023 4:00;17;11;0,4;0;63;2,7;0,4;1,4;17,4;18,9;0;10,6;0;81
10/04/2023 5:00;18;16;0,7;0;103;1,6;0,4;3,7;17,4;21;0;9,8;0;84
10/04/2023 6:00;29;13;0,7;0;110;1;0,6;16,1;17,9;33,9;0;9,7;0;84
10/04/2023 7:00;40;6;0,6;0;106;0,2;1,1;36,1;19,8;55,9;0;10,3;16;83
10/04/2023 8:00;46;24;0,4;0;79;0,7;1,4;44,7;23,2;68;0;11,9;85;78
10/04/2023 9:00;32;21;0,4;0;44;3,2;1,3;34,4;25,2;59,7;0;15;240;66
10/04/2023 10:00;13;10;1,1;0;103;6,9;0,7;14,5;15,8;30,2;0;16,7;457;59
10/04/2023 11:00;9;9;2,1;0;104;9,1;0,3;2,4;6,3;8,7;0;16,9;621;58
10/04/2023 12:00;10;6;2,2;0;104;9,7;0,3;1,6;4,7;6,3;0;18,1;695;54
10/04/2023 13:00;21;1;2,8;0;116;10;0,3;2,6;4,7;7,3;0;18,3;547;51
10/04/2023 14:00;17;0;3,7;0;116;10,1;0,3;3,2;5;8,2;0;17,6;333;53
10/04/2023 15:00;15;4;3,6;0;121;9,9;0,3;3,2;5,2;8,4;0;17,4;294;54
10/04/2023 16:00;18;5;3,4;0;120;9,8;0,4;3,4;5,3;8,7;0;17,6;260;53
10/04/2023 17:00;15;1;3,7;0;115;9,7;0,4;3,9;6,2;10,1;0;17,1;138;55
10/04/2023 18:00;11;4;3,4;0;120;9,3;0,5;4,9;7,6;12,5;0;15,8;34;60
10/04/2023 19:00;20;9;3;0;120;8,4;0,6;5,9;9,5;15,4;0;14,6;9;65
10/04/2023 20:00;8;8;2,2;0;113;7,6;0,6;4,9;10,1;15;0;14;0;66
10/04/2023 21:00;11;4;1,6;0;97;7,1;0,5;3;9;11,9;0;13,6;0;67
10/04/2023 22:00;11;1;1,6;0;98;6;0,5;5,1;10,3;15,4;0;13;0;68
10/04/2023 23:00;13;0;1,5;0;109;4,5;0,5;7,6;11,9;19,5;0;12,3;0;71
11/04/2023 0:00;11;3;1,6;0;114;3,8;0,4;6;9,8;15,8;0;11,3;0;74
11/04/2023 1:00;12;12;1,7;0;109;4,4;0,3;2,7;6,1;8,7;0;10,8;0;76
11/04/2023 2:00;7;7;1,1;0;100;4,7;0,2;0,6;4,3;4,9;0;11;0;77
11/04/2023 3:00;11;4;0,5;0;99;3,4;0,3;1,5;8,2;9,7;0;11,3;0;77
11/04/2023 4:00;11;1;0,3;0;94;2,6;0,3;2,3;11,5;13,8;0;11,4;0;76
11/04/2023 5:00;16;7;0,3;0;69;2,2;0,4;3;13,5;16,5;0;11,6;0;75
11/04/2023 6:00;29;15;0,7;0;94;0,9;0,5;10,5;16,7;27,2;0;11,4;0;75
11/04/2023 7:00;29;3;1,3;0;107;0,6;0,8;20,8;15,7;36,5;0;11;18;76
11/04/2023 8:00;24;6;1,1;0;105;1,3;1,1;30,2;16,7;46,9;0;12;91;74
11/04/2023 9:00;20;15;0,8;0;98;4,2;0,9;24,9;17,1;41,9;0;15,3;314;63
11/04/2023 10:00;12;6;1,4;0;110;7,4;0,5;8,3;10,2;18,5;0;17,5;505;54
11/04/2023 11:00;15;8;2,1;0;138;8,4;0,3;2,6;5,1;7,7;0;18,5;675;51
11/04/2023 12:00;19;12;2,4;0;133;8,8;0,3;2,5;4,5;7;0;18,7;563;50
11/04/2023 13:00;12;6;2,2;0;126;8,7;0,3;3;4,9;7,9;0;18,4;398;51
11/04/2023 14:00;7;1;2,2;0;120;8,8;0,3;3,1;4,8;7,8;0;19,6;560;46
11/04/2023 15:00;46;14;0,7;0;76;9,2;0,4;3,3;8,7;12;0;19,5;452;51
11/04/2023 16:00;50;15;1,3;0;308;8,7;0,5;3,5;14,4;18;0;17,4;176;65
11/04/2023 17:00;56;20;0,9;0;323;7,8;0,5;3,1;17,3;20,4;0;16,3;76;70
11/04/2023 18:00;49;21;0,8;0;35;6,3;0,7;4,4;20,9;25,3;0;16;55;68
11/04/2023 19:00;29;10;0,9;0;68;3,9;0,8;5,7;21,7;27,4;0;15,1;13;67
11/04/2023 20:00;29;9;1;0;93;2,3;1;10,5;18,9;29,4;0;14;0;70
11/04/2023 21:00;25;8;1,3;0;99;1,4;1;14,9;16,4;31,3;0;13,3;0;74
11/04/2023 22:00;22;5;1;0;95;1,2;0,9;13;15,4;28,3;0;13,2;0;75
11/04/2023 23:00;23;7;0,8;0;95;1,4;0,8;10,4;16,1;26,5;0;13,3;0;75
12/04/2023 0:00;7;7;0,9;0;106;4,1;0,5;5,3;11;16,3;0;13,4;0;75
12/04/2023 1:00;11;3;1,4;0;117;6,8;0,3;0,9;4,4;5,3;0;13,1;0;76
12/04/2023 2:00;9;4;1,4;0;112;6,6;0,2;0,5;2,9;3,4;0;12,9;0;76
12/04/2023 3:00;10;3;0,9;0;112;6,1;0,2;0,5;3,1;3,5;0;12,9;0;75
12/04/2023 4:00;12;5;0,4;0;119;5,1;0,2;0,5;5;5,5;0;12,9;0;75
12/04/2023 5:00;15;4;0,5;0;108;3,4;0,3;1,9;6,9;8,8;0;12,5;0;77
12/04/2023 6:00;14;2;1,2;0;107;2,6;0,3;4,7;8,5;13,2;0;12,1;0;77
12/04/2023 7:00;19;4;1,3;0;113;2,8;0,6;10,4;10,8;21,2;0;12,3;12;74
12/04/2023 8:00;28;7;1,1;0;134;3,2;0,8;16,2;12,5;28,7;0;13,1;33;72
12/04/2023 9:00;23;10;0,7;0,1;152;3,1;0,8;18,3;14,7;33;0;13,4;52;73
12/04/2023 10:00;30;23;0,2;0,2;343;2,4;0,9;19,4;18,7;38;0;13,6;102;76
12/04/2023 11:00;31;23;0,7;0,1;9;3,8;1;17,9;25;42,9;0;14,8;178;72
12/04/2023 12:00;16;0;1;0;105;6,9;0,8;10,4;19,6;30;0;16,5;377;63
12/04/2023 13:00;18;6;2,1;0;131;9,2;0,4;3,9;8,1;12,1;0;17,1;419;59
12/04/2023 14:00;12;11;2,1;0;131;9,8;0,4;3,1;6,2;9,3;0;16,9;292;59
12/04/2023 15:00;15;15;2,3;0;131;10,7;0,4;3;6,1;9,1;0;17,3;331;58
12/04/2023 16:00;17;6;2,1;0;139;11,5;0,4;3,3;6,3;9,6;0;18;281;54
12/04/2023 17:00;15;10;0,7;0;146;11,2;0,4;2,8;6,4;9,2;0;18,3;115;51
12/04/2023 18:00;22;8;1;0;132;10,2;0,5;4;8,1;12,1;0;17,5;28;54
12/04/2023 19:00;26;11;2,2;0;125;8,8;0,7;5,9;11,1;17;0;15,7;8;60
12/04/2023 20:00;18;11;2,1;0;107;8,1;0,7;5,4;11,5;16,9;0;14,4;0;65
12/04/2023 21:00;46;21;1,5;0;101;4,8;0,9;12,6;17,4;30;0;13,5;0;71
12/04/2023 22:00;24;13;0,9;0;122;4,3;0,9;12,2;18;30,3;0;13,4;0;73
12/04/2023 23:00;18;17;0,8;0;119;7,4;0,6;2,8;11,3;14,1;0;13,7;0;71
13/04/2023 0:00;39;11;0,9;0;83;6,2;0,6;5,9;14,7;20,6;0;13,4;0;73
13/04/2023 1:00;53;25;0,6;0;55;2,2;0,8;14,9;23,5;38,5;0;13;0;78
13/04/2023 2:00;43;25;0,3;0;41;0;0,8;15,2;26,6;41,8;0;12,9;0;80
13/04/2023 3:00;44;20;0,1;0;76;0;0,7;12,2;25,1;37,3;0;12,6;0;80
13/04/2023 4:00;29;17;0,3;0;103;1,2;0,7;9,8;22,1;31,9;0;12,6;0;80
13/04/2023 5:00;17;16;1;0;131;6,6;0,5;3,6;12,6;16,2;0;12,8;0;74
13/04/2023 6:00;26;18;1,3;0;141;10,4;0,4;2,2;9,5;11,7;0;12,9;0;68
13/04/2023 7:00;32;20;0,9;0;133;7,9;0,7;7,6;16,9;24,5;0;12,8;21;65
13/04/2023 8:00;49;22;0,5;0;140;5,2;1,1;17;25,1;42,1;0;13,9;113;61
13/04/2023 9:00;19;12;1,5;0;160;9;0,8;13,2;18,7;31,9;0;16;301;51
13/04/2023 10:00;13;13;2,4;0;154;13,7;0,4;3,4;7,7;11;0;17,7;492;41
13/04/2023 11:00;20;10;2,5;0;158;14,3;0,3;2,6;5,8;8,5;0;19;633;37
13/04/2023 12:00;23;7;2,7;0;161;14,5;0,3;2,6;5,2;7,8;0;19,4;599;37
13/04/2023 13:00;18;17;2,5;0;147;0;0;0;0;0;0;20,1;573;37
13/04/2023 14:00;22;17;2,5;0;132;13,7;0,3;3;5,7;8,6;0;20,5;560;40
13/04/2023 15:00;22;17;2,6;0;133;12,5;0,4;3,3;6;9,3;0;19,9;353;46
13/04/2023 16:00;0;0;2,5;0;126;12,5;0,4;2,5;4,6;7;0;19,2;277;48
13/04/2023 17:00;30;14;2,4;0;117;0;0,5;0,9;2,8;3,8;0;17,4;91;54
13/04/2023 18:00;27;10;2;0;121;10,7;0,6;2,5;7,2;9,7;0;17;55;55
13/04/2023 19:00;39;26;1,6;0;119;10,3;0,9;4,4;12,2;16,6;0;16,1;15;58
13/04/2023 20:00;38;23;2;0;110;0;0,9;5,2;14,1;19,2;0;15,2;0;62
13/04/2023 21:00;22;15;2,3;0;111;9,9;0,8;4,1;11,7;15,7;0;14,7;0;63
13/04/2023 22:00;23;7;1,9;0;112;10,2;0,6;2,4;8,8;11,2;0;13,9;0;60
13/04/2023 23:00;21;10;1,1;0;102;9,5;0,5;1,9;9,7;11,6;0;12,9;0;59
14/04/2023 0:00;27;11;1,1;0;103;7,7;0,5;2,2;10,9;13,1;0;11,9;0;65
14/04/2023 1:00;16;16;2,1;0;106;7,9;0,4;1,4;6,5;7,8;0;11,1;0;69
14/04/2023 2:00;17;10;2,2;0;107;8,9;0,2;0,4;2,7;3,1;0;10,4;0;70
14/04/2023 3:00;11;7;1,9;0;114;8,5;0,2;0,6;2,8;3,4;0;9,8;0;70
14/04/2023 4:00;12;8;2,1;0;116;8,4;0,2;0,6;2,4;3;0;9,3;0;70
14/04/2023 5:00;17;12;2,2;0;111;7,9;0,2;1,5;4,2;5,6;0;9;0;69
14/04/2023 6:00;37;16;1,9;0;112;5,2;0,3;8,2;10,6;18,8;0;8,7;0;72
14/04/2023 7:00;38;24;1,2;0;108;2,7;0,7;16,1;17,1;33,2;0;8,8;19;74
14/04/2023 8:00;26;21;1,3;0;93;5,8;0,8;11,8;15,1;26,9;0;11,5;147;65
14/04/2023 9:00;20;13;1,2;0;86;11,2;0,5;3,8;8,8;12,5;0;15,5;363;51
14/04/2023 10:00;25;17;0,5;0;97;13,6;0,4;2,3;7,3;9,5;0;18,3;560;41
14/04/2023 11:00;24;15;1;0;116;13,5;0,3;2,1;6,1;8,2;0;19,6;728;39
14/04/2023 12:00;29;14;1,7;0;127;12,6;0,3;1,7;4,4;6,1;0;20,4;797;38
14/04/2023 13:00;57;32;2,4;0;135;12,8;0,5;2,7;5,5;8,1;0;20;618;40
14/04/2023 14:00;29;16;2,4;0;129;13,4;0,6;2,7;6;8,7;0;19,4;500;43
14/04/2023 15:00;30;18;2,2;0;131;13,9;0,4;2;5,4;7,4;0;19,9;481;42
14/04/2023 16:00;33;18;2,4;0;123;14;0,4;2,5;6,8;9,3;0;19,2;260;45
14/04/2023 17:00;53;19;1,7;0;89;12,3;0,5;2,6;12,5;15,1;0;17,5;93;56
14/04/2023 18:00;58;27;0,9;0;25;9,9;0,6;1,9;18,4;20,3;0;16,1;39;67
14/04/2023 19:00;29;26;0,9;0;80;9,9;0,7;2,1;16,5;18,6;0;15,1;5;66
14/04/2023 20:00;29;25;1,8;0;100;11,1;0,6;2,6;11,8;14,4;0;14,6;0;61
14/04/2023 21:00;30;19;1,9;0;121;11,9;0,6;2,7;10,1;12,8;0;14,1;0;64
14/04/2023 22:00;34;19;1,6;0;125;9,9;0,6;3;12,1;15;0;13,4;0;67
14/04/2023 23:00;27;16;1,5;0;110;7,8;0,6;3,1;13,4;16,5;0;12,6;0;70
15/04/2023 0:00;25;16;1,7;0;118;9,5;0,5;2,3;10;12,3;0;12,5;0;69
15/04/2023 1:00;20;16;1,8;0;112;11,2;0,3;1;6,1;7,1;0;12,5;0;67
15/04/2023 2:00;22;15;1,7;0;99;11,6;0,3;0,5;4,2;4,7;0;12,2;0;68
